tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude
67729,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1475 15th Ave,1,Sidewalk: Curb side : Cutout,Private,4/2/2014,,3x3,37.76049341,-122.4726519
104370,Permitted Site,Pittosporum tenuifolium :: Tawhiwhi Pittosporum,3196 Pacific Ave,1,Sidewalk: Property side : Cutout,Private,9/25/2013,,,37.79186643,-122.4472552
57735,Permitted Site,Ficus nitida :: Laurel Fig,364 Fair Oaks St,1,Sidewalk: Curb side : Cutout,Private,6/29/1993,16,,37.75087111,-122.423976
54608,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,120 Gaven St,1,Sidewalk: Curb side : Cutout,Private,7/21/1972,14,,37.73358829,-122.4081409
43698,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,901 Balboa St,1,Sidewalk: Curb side : Cutout,Private,7/25/2000,4,,37.7769445,-122.4687212
95904,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,1307 28th Ave,1,Sidewalk: Curb side : Cutout,Private,7/27/2011,,3x3,37.76297874,-122.486898
39409,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,401Bldg #8 Page St,10,Sidewalk: Curb side : Cutout,Private,12/21/1998,,,37.77337871,-122.4273922
217005,Permitted Site,Geijera parviflora :: Australian Willow,532 Wawona St,1,Sidewalk: Curb side : Cutout,Private,7/24/2018,3,3x12,37.73763079,-122.4726863
253062,DPW Maintained,Zelkova serrata :: Sawleaf Zelkova,451 Hudson Ave,1,Sidewalk: Curb side : Cutout,Private,7/12/2017,3,,37.72876205,-122.3688941
52607,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,900 Gilman Ave,4,Sidewalk: Curb side : Cutout,Private,2/3/2006,2,,37.71743977,-122.3865812
89573,DPW Maintained,Cordyline australis :: Dracena Palm,4901X Anza St,3,Sidewalk: Curb side : Cutout,DPW,3/27/2008,3,3x3,37.77734241,-122.5009588
30952,Permitted Site,Schinus terebinthifolius :: Brazilian Pepper,2390 Bush St,5,Sidewalk: Curb side : Cutout,Private,3/13/1995,,,37.78669389,-122.4365857
94498,Permitted Site,Myoporum laetum :: Myoporum,1600X Page St,3,Sidewalk: Curb side : Cutout,Private,12/30/2015,,7x7,37.77098272,-122.4471828
88227,Permitted Site,Prunus serrulata :: Ornamental Cherry,2108 Hayes St,2,Sidewalk: Curb side : Cutout,Private,7/8/2008,,3x3,37.77330601,-122.4510411
72378,DPW Maintained,Prunus cerasifera :: Cherry Plum,543 02nd Ave,1,Sidewalk: Curb side : Cutout,Private,2/24/1996,5,,37.7784826,-122.4598913
42356,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,380X Flood Ave,15,Sidewalk: Curb side : Cutout,SFUSD,6/23/2000,5,3x3,37.73029437,-122.4487679
6638,DPW Maintained,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,1499 Evans Ave,2,Sidewalk: Curb side : Cutout,DPW,8/2/2016,3,3x3,37.74187792,-122.3866183
84823,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',843 Montgomery St,2,Sidewalk: Curb side : Cutout,Private,4/18/2007,9,,37.79689071,-122.403664
35901,Permitted Site,Melaleuca quinquenervia :: Cajeput,240 Industrial St,5,Sidewalk: Curb side : Cutout,Private,4/24/1998,,,37.73850016,-122.405492
38894,DPW Maintained,Pittosporum undulatum :: Victorian Box,25 Parker Ave,1,Sidewalk: Curb side : Cutout,Private,11/2/1998,6,,37.78567335,-122.454835
86243,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2322 25th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/15/2006,3,3x3,37.74416743,-122.4821355
114096,DPW Maintained,Magnolia doltsopa :: Himalayan Magnolia,424 Ellington Ave,2,Sidewalk: Curb side : Cutout,Private,10/30/2015,3,3x3,37.71186706,-122.4472503
81854,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,759 40th Ave,1,Sidewalk: Curb side : Cutout,Private,12/11/2007,8,3x3,37.77446637,-122.5005298
65115,DPW Maintained,Pittosporum undulatum :: Victorian Box,132 21st Ave,1,Sidewalk: Curb side : Cutout,Private,7/24/1989,20,,37.78519166,-122.4807402
196745,DPW Maintained,Pyrus calleryana :: Ornamental Pear,1201X 08th St,1,Sidewalk: Curb side : Cutout,Private,5/21/2002,5,Width 3ft,37.76642793,-122.3991775
61767,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,3340 16th St,1,Sidewalk: Curb side : Cutout,Private,12/20/1984,,,37.76465891,-122.4273472
53036,Permitted Site,Pyrus calleryana :: Ornamental Pear,165 Wawona St,1,Sidewalk: Curb side : Cutout,Private,10/21/2006,,,37.74041322,-122.4674209
41393,Permitted Site,Melaleuca quinquenervia :: Cajeput,1250 Sunnydale Ave,11,Sidewalk: Curb side : Cutout,Private,10/28/2000,,,37.71126891,-122.4134437
50427,Permitted Site,Prunus serrulata :: Ornamental Cherry,575 Lakeview Ave,1,Sidewalk: Curb side : Cutout,Private,10/6/2003,,,37.71816467,-122.4556092
14769,Permitted Site,Lophostemon confertus :: Brisbane Box,1000X McAllister St,4,Sidewalk: Curb side : Cutout,Office of Mayor,7/11/1995,6,4X4,37.77912034,-122.4284667
24597,DPW Maintained,Crataegus laevigata :: English Hawthorn,451 Cortland Ave,1,Sidewalk: Curb side : Cutout,Private,4/10/1996,6,3X3,37.73915186,-122.416857
64959,DPW Maintained,Ulmus parvifolia :: Chinese Elm,12 Retiro Way,1,Sidewalk: Curb side : Cutout,Private,3/30/1989,11,,37.80449455,-122.4379956
50325,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',800 Howard St,12,Sidewalk: Curb side : Cutout,Private,9/22/2003,,,37.78325701,-122.4028384
95887,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,2070 18th Ave,1,Sidewalk: Curb side : Cutout,Private,7/27/2011,,3x3,37.74925939,-122.4748971
4310,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,701 Chenery St,1,Sidewalk: Curb side : Cutout,DPW,6/4/1992,12,3x3,37.73446701,-122.4340095
236882,Permitted Site,Ulmus parvifolia :: Chinese Elm,150 Delmar St,1,Sidewalk: Curb side : Cutout,Private,10/6/2016,5,Width 3ft,37.76632204,-122.4452817
34610,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,3230 Washington St,2,Sidewalk: Curb side : Cutout,Private,7/28/1997,3,,37.79011891,-122.4465114
85535,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,110 12th St,3,Sidewalk: Curb side : Cutout,DPW,5/29/2007,5,,37.77207391,-122.4179187
1327,DPW Maintained,Lophostemon confertus :: Brisbane Box,2001X Hyde St,2,Sidewalk: Curb side : Cutout,DPW,5/25/2012,3,3x3,37.80027541,-122.41935
60292,Permitted Site,Ficus microcarpa :: Chinese Banyan,2902 23rd St,1,Sidewalk: Curb side : Cutout,Private,10/9/1982,,,37.75440808,-122.4102889
2096,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1000X Bosworth St,4,Sidewalk: Curb side : Cutout,DPW,4/12/2006,3,3X3,37.73447728,-122.4383226
2165,DPW Maintained,Olea europaea :: Olive Tree,119X Randolph St,1,Sidewalk: Curb side : Cutout,DPW,4/21/1997,12,3X27,37.71421003,-122.4638172
54742,Permitted Site,Ficus nitida :: Laurel Fig,1374 07th Ave,1,Sidewalk: Curb side : Cutout,Private,7/31/1972,,3x3,37.76275729,-122.463986
9417,DPW Maintained,Pittosporum undulatum :: Victorian Box,700X Golden Gate Ave,6,Sidewalk: Curb side : Cutout,DPW,12/11/1997,6,4X4,37.78082317,-122.4225966
32791,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,1704 Fulton St,1,Sidewalk: Curb side : Cutout,Private,10/29/1996,,,37.77607239,-122.4449097
83407,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,745 Polk St,1,Sidewalk: Curb side : Cutout,Private,7/10/2009,3,3x3,37.78382364,-122.4194087
43856,DPW Maintained,Prunus cerasifera :: Cherry Plum,2770 36th Ave,1,Sidewalk: Curb side : Cutout,Private,7/27/2000,4,,37.73541798,-122.4933732
9654,DPW Maintained,Tristania conferta ::,95 Gough St,2,Sidewalk: Curb side : Cutout,DPW,1/7/1995,3,3X3,37.77385081,-122.4224644
73715,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,2012 23rd St,1,Sidewalk: Curb side : Cutout,Private,8/25/1984,9,,37.75473296,-122.3999904
127204,DPW Maintained,Ficus nitida :: Laurel Fig,46 Presidio Ave,2,Sidewalk: Curb side : Cutout,Private,2/7/2018,3,Width 4ft,37.79124821,-122.4474314
1253,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3802X Alemany Blvd,4,Sidewalk: Curb side : Cutout,DPW,3/6/2006,3,3X5,37.71171985,-122.4666751
39235,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,450 Golden Gate Ave,6,Sidewalk: Curb side : Cutout,Private,12/4/1998,9,,37.78142429,-122.4179345
41068,Permitted Site,Prunus cerasifera :: Cherry Plum,241 10th St,3,Sidewalk: Curb side : Cutout,Private,10/27/1999,,,37.77358438,-122.4136654
31418,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4048 21st St,1,Sidewalk: Curb side : Cutout,Private,5/1/1995,8,,37.75604123,-122.4364842
45236,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1334 Masonic Ave,1,Sidewalk: Curb side : Cutout,Private,6/5/2001,,,37.76863369,-122.4448838
27925,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,100 The Embarcadero,19,Sidewalk: Curb side : Cutout,Port,2/1/2001,12,3X3,37.78028177,-122.3894039
67939,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,424 Central Ave,1,Sidewalk: Curb side : Cutout,Private,3/22/1993,5,,37.77366594,-122.4442332
63512,DPW Maintained,Ligustrum lucidum :: Glossy Privet,1912 Golden Gate Ave,1,Sidewalk: Curb side : Cutout,Private,11/10/2016,3,3x3,37.7782986,-122.4425133
75072,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1350 Santiago St,5,Sidewalk: Curb side : Cutout,Private,7/22/1995,11,4x13,37.74471804,-122.4820491
42771,Permitted Site,Olea europaea :: Olive Tree,595 Hayes St,3,Sidewalk: Curb side : Cutout,Private,6/26/2000,,,37.7764081,-122.4261369
60909,Permitted Site,Maytenus boaria :: Mayten,129 Lincoln Way,1,Sidewalk: Curb side : Cutout,Private,6/18/1983,,,37.76612893,-122.4592515
101608,Undocumented,Pittosporum undulatum :: Victorian Box,585X Mission Rock St,3,Sidewalk: Curb side : Cutout,Private,11/2/2012,,5x5,37.7727927,-122.3910962
87303,DPW Maintained,Melaleuca ericifolia :: Heath Melaleuca,2426 Vallejo St,1,Sidewalk: Curb side : Cutout,Private,3/28/2008,38,3x3,37.79501361,-122.437315
65355,Permitted Site,Olea europaea :: Olive Tree,66 Sussex St,1,Sidewalk: Curb side : Cutout,Private,9/30/1989,,,37.73689161,-122.4338861
57277,Permitted Site,Liquidambar styraciflua :: American Sweet Gum,65 Homestead St,1,Sidewalk: Curb side : Cutout,Private,1/10/1975,12,3x3,37.74993979,-122.4393565
64834,Permitted Site,Prunus blireiana :: Flowering Plum,552 28th St,1,Sidewalk: Curb side : Cutout,Private,1/12/1989,,,37.74488222,-122.4346434
53381,Permitted Site,Lophostemon confertus :: Brisbane Box,1010 Capitol Ave,1,Sidewalk: Curb side : Cutout,Private,10/10/2007,,3x3,37.72025263,-122.4591093
88391,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,278 22nd Ave,,Sidewalk: Curb side : Cutout,Private,7/10/2008,5,3x3,37.78256855,-122.481617
22047,Permitted Site,Lophostemon confertus :: Brisbane Box,2900X 03rd St,1,Sidewalk: Curb side : Cutout,Private,2/2/1995,3,3x3,37.75230106,-122.3878611
63873,Permitted Site,Pyrus kawakamii :: Evergreen Pear,435 Hill St,1,Sidewalk: Curb side : Cutout,Private,7/16/1987,,,37.75543737,-122.4308203
41564,Permitted Site,Lophostemon confertus :: Brisbane Box,181 Shipley St,8,Sidewalk: Curb side : Cutout,Private,5/1/2000,,,37.78013439,-122.4023258
63497,Permitted Site,Prunus serrulata :: Ornamental Cherry,228 Nevada St,1,Sidewalk: Curb side : Cutout,Private,4/7/1987,,,37.73935204,-122.411489
109712,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,443 Cortland Ave,2,Sidewalk: Curb side : Cutout,DPW,2/3/2016,3,3x3,37.73922836,-122.4169269
37830,DPW Maintained,Prunus serrulata :: Ornamental Cherry,451 Athens St,1,Sidewalk: Curb side : Cutout,SFUSD,7/9/2007,3,6x6,37.72014777,-122.4294714
85053,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,59x Jefferson St,1,Sidewalk: Curb side : Cutout,Private,6/27/2007,,,37.80805378,-122.4132503
254697,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,2051 03rd St,1,Sidewalk: Curb side : Cutout,Private,3/20/2018,3,,37.76367803,-122.3886619
89487,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4232 Anza St,1,Sidewalk: Curb side : Cutout,DPW,3/26/2008,3,3x3,37.77782282,-122.4938756
42845,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,704 North Point St,1,Sidewalk: Curb side : Cutout,Private,7/3/2000,1,,37.80598926,-122.4189244
89605,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',4249X Anza St,2,Sidewalk: Curb side : Cutout,DPW,3/27/2008,3,3x3,37.77766345,-122.4940287
68713,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3851 17th St,1,Sidewalk: Curb side : Cutout,Private,10/4/2007,,3x3,37.76261114,-122.4318821
107298,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2930 Lyon St,1,Sidewalk: Curb side : Cutout,Private,4/11/2015,1,3x3,37.79793807,-122.4471425
129813,DPW Maintained,Liriodendron tulipifera :: Tulip Tree,435 Sacramento St,4,Sidewalk: Curb side : Cutout,Private,8/13/2018,3,Width 3ft,37.79402325,-122.4005813
94686,DPW Maintained,Maytenus boaria :: Mayten,2537 Greenwich St,1,Sidewalk: Curb side : Cutout,Private,10/27/2010,2,,37.79818545,-122.4414374
3457,DPW Maintained,Pittosporum undulatum :: Victorian Box,53 Cameo Way,1,Sidewalk: Curb side : Cutout,DPW,6/8/1992,20,3X3,37.74496959,-122.4441501
97392,Undocumented,Eucalyptus Spp :: Eucalyptus,907 Diamond St,2,Sidewalk: Curb side : Cutout,Private,9/30/2011,23,4x4,37.7503237,-122.4361358
106036,Permitted Site,Ceratonia siliqua :: Carob,195X Main St,5,Sidewalk: Curb side : Cutout,Private,2/5/2015,,3x3,37.79122737,-122.3941741
31081,Permitted Site,Prunus cerasifera :: Cherry Plum,196 Duboce Ave,2,Sidewalk: Curb side : Cutout,Private,3/21/1995,,,37.76980993,-122.4245205
94557,Permitted Site,Tibochina urvilleana :: Princess Flower,370X Mississippi St,3,Sidewalk: Curb side : Cutout,Private,9/15/2010,2,3x3,37.76147177,-122.3944906
114923,Undocumented,Pinus radiata :: Monterey Pine,51X EVERGLADE DR,1,Front Yard : Cutout,Private,1/13/2016,3,3x3,37.73303987,-122.4897251
50107,Permitted Site,Acacia melanoxylon :: Blackwood Acacia,1562 Portola Dr,3,Sidewalk: Curb side : Cutout,Private,7/28/2003,,,37.73698944,-122.4689642
90615,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2826 Cabrillo St,1,Sidewalk: Curb side : Cutout,DPW,2/18/2008,3,3x3,37.7743029,-122.4890948
84133,DPW Maintained,Leptospermum laevigatum :: Australian Tea Tree,23 Tucker Ave,1,Sidewalk: Curb side : Cutout,Private,6/5/2008,5,3x3,37.7151523,-122.4038354
37577,Permitted Site,Laurus nobilis :: Sweet Bay: Grecian Laurel,144 Danvers St,1,Sidewalk: Curb side : Cutout,Private,6/26/1998,,,37.75997818,-122.4433157
91234,Permitted Site,Betula pendula :: European White Birch,829 Gonzalez Dr,1,Sidewalk: Curb side : Yard,Private,2/6/2009,,3x3,37.71687581,-122.4824096
24243,DPW Maintained,Maytenus boaria :: Mayten,289X Willow St,1,Sidewalk: Curb side : Cutout,DPW,2/5/1990,11,4X4,37.7831562,-122.4222389
44049,Permitted Site,Prunus x yedoensis :: Yoshino Cherry,3388 17th St,3,Sidewalk: Curb side : Cutout,Private,10/19/2000,,,37.76338511,-122.4214957
109106,DPW Maintained,Pittosporum tobira :: Japanese Mockorange,461X Cherry St,2,Sidewalk: Curb side : Cutout,Private,1/28/2015,3,,37.78646411,-122.4567798
64419,Permitted Site,Lophostemon confertus :: Brisbane Box,111 Laidley St,1,Sidewalk: Curb side : Cutout,Private,5/11/1988,,,37.74018623,-122.4301723
96031,DPW Maintained,Psidium guajava :: Guava tree,1116 Greenwich St,1,:,Private,4/5/2011,20,,37.80126383,-122.4181576
34612,DPW Maintained,Lophostemon confertus :: Brisbane Box,3234 Washington St,1,Sidewalk: Curb side : Cutout,Private,7/28/1997,15,5x6,37.7900945,-122.446618
322,DPW Maintained,Lophostemon confertus :: Brisbane Box,3982X 19th Ave,1,Sidewalk: Curb side : Cutout,DPW,2/24/2008,3,2X2,37.72504926,-122.474754
37903,Permitted Site,Crataegus phaenopyrum :: Washington Hawthorn,1535 Plymouth Ave,1,Sidewalk: Curb side : Cutout,Private,7/8/1998,,,37.73028144,-122.456912
47948,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,845 Joost Ave,2,Sidewalk: Curb side : Cutout,Private,7/5/2002,,,37.73231323,-122.4541853
256745,DPW Maintained,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,1562 34th Ave,1,Sidewalk: Curb side : Cutout,DPW,10/27/2018,3,3x5,37.75796133,-122.492786
67883,Permitted Site,Pyrus kawakamii :: Evergreen Pear,1626 Folsom St,1,Sidewalk: Curb side : Cutout,Private,5/13/2003,,,37.77057368,-122.4152828
60157,Permitted Site,Maytenus boaria :: Mayten,1914 18th Ave,1,Sidewalk: Curb side : Cutout,Private,4/28/1982,,,37.75212117,-122.4751653
62019,DPW Maintained,Ligustrum lucidum :: Glossy Privet,1617 Lyon St,1,Sidewalk: Curb side : Cutout,Private,2/21/1991,7,,37.78609925,-122.4452224
35465,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,430 Polk St,3,Sidewalk: Curb side : Cutout,Private,3/17/1998,,,37.78058894,-122.418578
122661,DPW Maintained,Acer rubrum :: Red Maple,300x Hickory St,17,Sidewalk: Curb side : Cutout,Private,11/10/2016,3,3x3,,
60874,DPW Maintained,Lophostemon confertus :: Brisbane Box,801 Greenwich St,1,Sidewalk: Curb side : Cutout,Private,3/21/2002,7,,37.80179415,-122.4131496
116467,Permitted Site,Acer rubrum :: Red Maple,1945 08th Ave,4,Sidewalk: Curb side : Cutout,Private,4/4/2016,3,3x3,37.75188704,-122.464351
39362,Permitted Site,Olea europaea :: Olive Tree,2433 Folsom St,1,Sidewalk: Curb side : Cutout,Private,12/21/1998,,,37.75836269,-122.4145503
137822,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,2188 Pine St,1,Sidewalk: Curb side : Cutout,DPW,6/21/2011,2,Width 0ft,37.78827652,-122.4317037
105737,DPW Maintained,Ginkgo biloba 'Princeton Sentry' :: Princeton Sentry Maidenhair,419 Pierce St,1,Sidewalk: Curb side : Cutout,Private,6/2/2014,2,4x4,37.77371525,-122.4342089
46968,DPW Maintained,Hakea laurina :: Sea Urchin Tree,1639 43rd Ave,1,Sidewalk: Curb side : Cutout,Private,10/6/2003,7,,37.75608837,-122.5024881
48997,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,549 Clipper St,1,Sidewalk: Curb side : Cutout,Private,12/16/2002,,,37.74862607,-122.4371315
52958,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,663@ HOLLOWAY Orizaba Ave,1,Sidewalk: Curb side : Cutout,Private,8/3/2006,,,37.72105781,-122.4627652
61580,DPW Maintained,Acer palmatum :: Japanese Maple,660 Wisconsin St,1,Sidewalk: Curb side : Cutout,Private,7/19/1993,10,,37.75896071,-122.3992029
75932,Undocumented,Pyrus calleryana :: Ornamental Pear,25X Townsend St,1,Sidewalk: Curb side : Cutout,Private,6/1/1996,5,3x3,37.78167605,-122.3889275
34438,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,130 Sussex St,1,Sidewalk: Curb side : Cutout,Private,7/15/1997,,,37.737041,-122.4353118
32050,DPW Maintained,Malus floribunda :: Showy Crab Apple: Japanese Crabapple,2047 15th St,1,Sidewalk: Curb side : Cutout,Private,8/9/1995,5,,37.76601477,-122.4297849
4829,DPW Maintained,Prunus x 'Amanogawa' :: Flowering Cherry,94 Cortland Ave,1,Sidewalk: Curb side : Cutout,DPW,8/12/2011,3,3x3,37.74019995,-122.4209947
49761,DPW Maintained,Lagunaria patersonii :: Primrose Tree,366@ REY Leland Ave,2,Sidewalk: Curb side : Cutout,Private,6/4/2003,4,,37.71356063,-122.4109266
114804,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,2427 23rd Ave,1,Sidewalk: Curb side : Cutout,Private,12/11/2015,,,37.74236404,-122.4800815
159357,Planning Code 138.1 required,Tristaniopsis laurina :: Swamp Myrtle,49 Naglee Ave,1,Sidewalk: Curb side : Cutout,Private,12/28/2016,3,3x3,37.71204585,-122.446753
18059,DPW Maintained,Maytenus boaria :: Mayten,2895 Pine St,1,Sidewalk: Curb side : Cutout,Private,10/30/1990,6,3x4,37.78663345,-122.4434012
37839,DPW Maintained,Prunus serrulata :: Ornamental Cherry,451 Athens St,3,Sidewalk: Curb side : Cutout,SFUSD,7/7/1998,3,4x6,37.72024972,-122.4293974
58712,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,688 Hayes St,1,Sidewalk: Curb side : Cutout,Private,5/10/1979,12,3x3,37.77636146,-122.4276596
199927,DPW Maintained,Tristania conferta ::,1801 Ingalls St,1,Sidewalk: Curb side : Cutout,Fire Dept,2/28/2006,5,Width 0ft,37.72754512,-122.3852967
68815,Permitted Site,Olea europaea :: Olive Tree,220 Surrey St,1,Sidewalk: Curb side : Cutout,Private,11/30/1993,,,37.73582865,-122.4354948
68432,DPW Maintained,Quercus rubra :: Red Oak,1445 Union St,1,Sidewalk: Curb side : Cutout,Private,9/11/1993,9,,37.79860552,-122.4230439
24958,DPW Maintained,Melaleuca quinquenervia :: Cajeput,3150 03rd St,8,Sidewalk: Curb side : Cutout,Private,10/20/1995,3,3x2,37.74943429,-122.3876508
1635,DPW Maintained,::,819 Arguello Blvd,1,Sidewalk: Curb side : Cutout,DPW,7/22/2014,3,4X4,37.77527908,-122.4585574
5570,DPW Maintained,Cordyline australis :: Dracena Palm,1027 Dolores St,1,Sidewalk: Curb side : Cutout,Private,1/16/1998,8,3x3,37.7529391,-122.4251013
253496,Planning Code 138.1 required,Trachycarpus fortunei :: Windmill Palm,1x Gordon St,14,Sidewalk: Curb side : Cutout,Private,9/12/2017,3,3x3,37.77369248,-122.4096587
68761,Permitted Site,Pyrus calleryana :: Ornamental Pear,50 Hancock St,1,Sidewalk: Curb side : Cutout,Private,10/25/1997,,,37.76049535,-122.4293944
25368,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1040 Geneva Ave,1,Sidewalk: Curb side : Cutout,Private,6/21/1996,16,3X3,37.71526369,-122.4388084
30685,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,432 Buchanan St,1,Sidewalk: Curb side : Cutout,Private,1/31/1995,18,,37.77415171,-122.4274064
56301,DPW Maintained,Pittosporum undulatum :: Victorian Box,130 09th Ave,1,Sidewalk: Curb side : Cutout,Private,11/21/1984,12,,37.78588607,-122.4677859
52454,DPW Maintained,Maytenus boaria :: Mayten,742 11th Ave,1,Sidewalk: Curb side : Cutout,Private,12/27/2005,2,3x3,37.7742732,-122.4690888
106027,DPW Maintained,Ceratonia siliqua :: Carob,180 Howard St,3,Sidewalk: Curb side : Cutout,Private,2/5/2015,11,3x3,37.79092366,-122.3931311
28835,Permitted Site,Lophostemon confertus :: Brisbane Box,1505 Ingalls St,1,Sidewalk: Curb side : Cutout,Private,3/12/2005,12,4x4,37.72952517,-122.3835354
87777,Permitted Site,Crataegus phaenopyrum :: Washington Hawthorn,190 28th St,,Sidewalk: Curb side : Cutout,Private,5/30/2008,,3x3,37.74542095,-122.426617
52424,Permitted Site,Quercus agrifolia :: Coast Live Oak,300 Seneca Ave,3,Sidewalk: Curb side : Cutout,Private,12/22/2005,,,37.72118563,-122.4445273
29607,DPW Maintained,Myoporum laetum :: Myoporum,900X Junipero Serra Blvd,16,Median : Cutout,DPW,3/9/2013,3,3X3,37.72107553,-122.4725824
10108,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,799X Guerrero St,2,Sidewalk: Curb side : Cutout,DPW,12/2/2014,3,3x3,37.75859726,-122.4233953
30435,Permitted Site,Magnolia grandiflora :: Southern Magnolia,3229 Barker St,1,Sidewalk: Curb side : Cutout,Private,5/11/1956,,,,
41126,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2001 Grove St,3,Sidewalk: Curb side : Cutout,Private,11/18/1999,8,,37.77436612,-122.4497868
92081,Permitted Site,Archontophoenix cunninghamiana :: King Palm,25 Mirabel Ave,1,Sidewalk: Curb side : Cutout,Private,6/23/2009,,3x3,37.74637736,-122.4170041
18272,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,1950 Post St,1,Sidewalk: Curb side : Cutout,DPW,12/27/2007,6,4X4,37.78511238,-122.4339433
62176,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,42 Meda Ave,1,Sidewalk: Curb side : Cutout,Private,9/26/1985,14,,37.72376425,-122.4417393
37314,Permitted Site,Dodonaea viscosa :: Hop Bush,485 Hill St,1,Sidewalk: Curb side : Cutout,Private,6/15/1998,,,37.75537331,-122.431883
87098,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1158 Sutter St,3,Sidewalk: Curb side : Cutout,Private,12/24/2007,,3x3,37.78790252,-122.4194526
5534,DPW Maintained,Aesculus x carnea 'O'Neill' :: O'Neill Red Horse Chestnut,900X Dolores St,3,Sidewalk: Curb side : Cutout,DPW,3/15/1997,4,3X6,37.75502661,-122.4255637
64711,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2609 Lake St,1,Sidewalk: Curb side : Cutout,Private,12/28/2015,,,37.78557061,-122.4874409
69981,DPW Maintained,Prunus cerasifera :: Cherry Plum,484 21st Ave,1,Sidewalk: Curb side : Cutout,Private,5/9/1992,6,,37.77873982,-122.4802557
62589,DPW Maintained,Cordyline australis :: Dracena Palm,3608 Balboa St,1,Sidewalk: Curb side : Cutout,Private,2/22/1986,5,,37.77577929,-122.4975876
31522,Permitted Site,Prunus cerasifera :: Cherry Plum,1319 San Bruno Ave,2,Sidewalk: Curb side : Cutout,Private,5/10/1995,,,37.72353599,-122.4018081
94626,Permitted Site,Alnus rhombifolia :: White Alder,1740 Bancroft Ave,1,Sidewalk: Property side : Cutout,Private,10/13/2010,9,,37.72702022,-122.3936193
88498,Permitted Site,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,1599 Revere Ave,1,Sidewalk: Curb side : Cutout,Private,7/18/2008,,3x3,37.73145157,-122.3900944
